blue top,blue jungle,blue mid,blue adc,blue sup,red top,red jungle,red mid,red adc,red sup,match result,match id
39.0,154.0,777.0,203.0,16,164.0,246.0,61.0,236.0,235,red,NA1_4057716614
126.0,28.0,127.0,523.0,412,24.0,30.0,39.0,222.0,201,blue,NA1_4055973144
164.0,121.0,55.0,360.0,89,711.0,427.0,42.0,119.0,497,red,NA1_4060079129
887.0,238.0,157.0,119.0,267,164.0,56.0,131.0,145.0,26,red,NA1_4060808491
24.0,64.0,127.0,50.0,497,875.0,28.0,238.0,21.0,101,blue,NA1_4058565342
266.0,245.0,45.0,360.0,40,82.0,59.0,711.0,51.0,432,red,NA1_4056071811
517.0,122.0,246.0,498.0,201,164.0,163.0,39.0,236.0,12,blue,NA1_4059864726
150.0,102.0,23.0,51.0,37,104.0,64.0,84.0,81.0,111,blue,NA1_4056196762
24.0,141.0,68.0,711.0,412,43.0,245.0,240.0,21.0,350,blue,NA1_4057577608
164.0,141.0,101.0,236.0,350,84.0,238.0,8.0,21.0,57,red,NA1_4051331040
98.0,9.0,166.0,523.0,350,6.0,102.0,777.0,222.0,37,red,NA1_4056680898
92.0,245.0,246.0,21.0,497,24.0,131.0,23.0,115.0,111,red,NA1_4051352375
27.0,238.0,7.0,45.0,53,14.0,141.0,115.0,202.0,34,blue,NA1_4056574363
157.0,79.0,6.0,147.0,432,1.0,245.0,777.0,119.0,32,red,NA1_4058994597
875.0,238.0,127.0,202.0,12,164.0,28.0,246.0,81.0,497,red,NA1_4053701582
59.0,11.0,134.0,21.0,432,266.0,246.0,13.0,236.0,16,blue,NA1_4057761741
266.0,876.0,246.0,67.0,163,114.0,131.0,157.0,115.0,37,red,NA1_4053417059
114.0,28.0,246.0,236.0,43,85.0,120.0,517.0,81.0,16,red,NA1_4052501195
85.0,238.0,7.0,67.0,350,62.0,113.0,84.0,429.0,412,blue,NA1_4060916551
126.0,154.0,23.0,236.0,40,82.0,121.0,84.0,21.0,37,red,NA1_4051277536
67.0,427.0,131.0,236.0,235,27.0,141.0,63.0,360.0,432,blue,NA1_4052276280
91.0,60.0,777.0,67.0,16,114.0,59.0,517.0,119.0,53,blue,NA1_4059171264
164.0,59.0,711.0,202.0,555,48.0,245.0,3.0,51.0,161,blue,NA1_4059014750
39.0,246.0,55.0,51.0,25,777.0,30.0,711.0,119.0,432,red,NA1_4057165048
223.0,141.0,63.0,32.0,203,266.0,78.0,127.0,236.0,267,blue,NA1_4057914625
84.0,102.0,238.0,236.0,350,8.0,27.0,23.0,202.0,267,red,NA1_4055497712
58.0,141.0,61.0,50.0,80,164.0,238.0,7.0,101.0,35,blue,NA1_4050719638
266.0,245.0,142.0,81.0,350,79.0,121.0,103.0,29.0,53,red,NA1_4058749872
80.0,121.0,7.0,67.0,37,516.0,245.0,555.0,236.0,89,blue,NA1_4056799633
164.0,64.0,142.0,145.0,555,777.0,876.0,105.0,498.0,497,red,NA1_4060817446
875.0,238.0,61.0,81.0,432,41.0,59.0,517.0,21.0,111,red,NA1_4052615437
516.0,59.0,13.0,119.0,350,58.0,76.0,777.0,18.0,117,blue,NA1_4057500876
223.0,421.0,68.0,145.0,526,35.0,245.0,246.0,202.0,350,red,NA1_4051466847
126.0,234.0,711.0,202.0,412,518.0,254.0,104.0,115.0,3,red,NA1_4051045110
517.0,59.0,114.0,21.0,163,246.0,64.0,84.0,236.0,555,red,NA1_4056640480
114.0,104.0,74.0,21.0,555,223.0,2.0,1.0,81.0,350,red,NA1_4061103196
136.0,141.0,166.0,360.0,32,24.0,76.0,777.0,81.0,3,blue,NA1_4052058798
23.0,141.0,3.0,360.0,555,777.0,64.0,711.0,15.0,43,red,NA1_4057724833
85.0,121.0,246.0,147.0,142,74.0,104.0,42.0,236.0,267,red,NA1_4054663980
126.0,421.0,23.0,115.0,32,17.0,59.0,104.0,29.0,117,blue,NA1_4056823353
150.0,5.0,126.0,81.0,53,107.0,104.0,711.0,51.0,111,red,NA1_4050881612
266.0,427.0,246.0,81.0,101,68.0,59.0,131.0,21.0,53,blue,NA1_4050559328
114.0,141.0,8.0,236.0,147,266.0,35.0,55.0,711.0,40,red,NA1_4058594889
164.0,9.0,517.0,21.0,89,85.0,28.0,23.0,523.0,201,blue,NA1_4053894375
92.0,79.0,39.0,21.0,412,126.0,120.0,134.0,81.0,350,blue,NA1_4054934345
517.0,246.0,777.0,67.0,89,24.0,421.0,101.0,236.0,43,blue,NA1_4053866227
126.0,421.0,105.0,81.0,99,266.0,107.0,142.0,119.0,412,blue,NA1_4060991189
98.0,9.0,777.0,523.0,40,223.0,2.0,38.0,18.0,16,blue,NA1_4050389422
39.0,35.0,7.0,67.0,57,24.0,246.0,163.0,236.0,89,blue,NA1_4058598433
266.0,106.0,13.0,29.0,25,98.0,64.0,103.0,81.0,40,blue,NA1_4056594612
24.0,104.0,103.0,145.0,37,164.0,238.0,55.0,202.0,32,blue,NA1_4055048314
114.0,203.0,96.0,51.0,111,39.0,59.0,142.0,523.0,267,blue,NA1_4050500440
24.0,154.0,157.0,236.0,267,164.0,203.0,711.0,37.0,16,red,NA1_4052702435
39.0,9.0,23.0,81.0,432,875.0,19.0,7.0,8.0,555,red,NA1_4059569249
10.0,64.0,238.0,360.0,350,6.0,154.0,777.0,81.0,32,blue,NA1_4050418668
875.0,60.0,80.0,119.0,267,39.0,876.0,777.0,81.0,26,blue,NA1_4060699336
223.0,245.0,711.0,21.0,117,17.0,64.0,8.0,235.0,16,red,NA1_4057746358
516.0,102.0,23.0,166.0,16,875.0,59.0,517.0,29.0,35,blue,NA1_4060799139
58.0,245.0,7.0,81.0,40,114.0,78.0,39.0,236.0,267,blue,NA1_4058656151
39.0,163.0,142.0,67.0,89,875.0,30.0,75.0,360.0,12,red,NA1_4060996560
234.0,48.0,517.0,202.0,32,114.0,91.0,105.0,67.0,432,red,NA1_4061252599
82.0,777.0,246.0,18.0,34,107.0,421.0,13.0,21.0,40,red,NA1_4057648827
68.0,154.0,246.0,51.0,25,266.0,64.0,245.0,523.0,412,blue,NA1_4060843047
104.0,5.0,99.0,81.0,16,114.0,245.0,13.0,119.0,526,blue,NA1_4058776224
266.0,245.0,55.0,18.0,53,875.0,56.0,711.0,81.0,32,red,NA1_4052868722
114.0,203.0,142.0,104.0,117,62.0,64.0,4.0,81.0,350,red,NA1_4051445327
54.0,876.0,157.0,81.0,350,164.0,9.0,517.0,236.0,267,red,NA1_4061062597
164.0,245.0,62.0,81.0,161,6.0,56.0,711.0,523.0,201,blue,NA1_4052387331
223.0,245.0,518.0,51.0,497,67.0,9.0,777.0,29.0,40,red,NA1_4060518102
27.0,120.0,127.0,21.0,16,86.0,121.0,142.0,360.0,147,red,NA1_4055551336
31.0,9.0,105.0,222.0,412,234.0,5.0,85.0,74.0,555,red,NA1_4054607941
85.0,104.0,711.0,81.0,32,114.0,91.0,105.0,119.0,412,red,NA1_4056027713
240.0,141.0,10.0,202.0,412,39.0,104.0,711.0,360.0,875,red,NA1_4056722818
84.0,163.0,80.0,18.0,12,223.0,91.0,517.0,51.0,53,blue,NA1_4057704315
82.0,421.0,103.0,119.0,63,887.0,44.0,777.0,51.0,267,blue,NA1_4057951951
234.0,5.0,8.0,29.0,16,69.0,59.0,80.0,51.0,517,red,NA1_4058909067
62.0,887.0,4.0,236.0,25,777.0,9.0,23.0,202.0,555,blue,NA1_4057695889
114.0,104.0,134.0,360.0,432,875.0,44.0,711.0,81.0,350,red,NA1_4051892098
266.0,164.0,127.0,81.0,350,24.0,48.0,161.0,51.0,12,blue,NA1_4056036254
875.0,238.0,711.0,236.0,1,164.0,246.0,134.0,18.0,432,red,NA1_4055187375
75.0,154.0,8.0,222.0,267,223.0,120.0,27.0,15.0,350,red,NA1_4057748029
39.0,154.0,105.0,119.0,40,517.0,104.0,127.0,96.0,117,blue,NA1_4061004823
164.0,246.0,23.0,81.0,350,39.0,245.0,142.0,222.0,12,blue,NA1_4052387348
114.0,64.0,84.0,202.0,32,92.0,427.0,69.0,119.0,89,red,NA1_4052204719
23.0,9.0,18.0,21.0,89,154.0,104.0,39.0,711.0,555,red,NA1_4053652985
62.0,245.0,41.0,37.0,101,72.0,120.0,99.0,21.0,350,blue,NA1_4056717119
92.0,131.0,157.0,81.0,350,114.0,76.0,58.0,119.0,555,red,NA1_4058961023
23.0,64.0,79.0,67.0,267,24.0,91.0,13.0,21.0,526,red,NA1_4055781753
875.0,427.0,238.0,360.0,154,78.0,163.0,23.0,67.0,267,blue,NA1_4056044818
67.0,11.0,84.0,51.0,111,92.0,777.0,10.0,235.0,350,blue,NA1_4053607626
59.0,245.0,68.0,51.0,117,875.0,427.0,23.0,119.0,267,blue,NA1_4058369627
240.0,79.0,61.0,202.0,143,82.0,107.0,238.0,22.0,43,red,NA1_4050744395
43.0,64.0,105.0,18.0,32,39.0,245.0,3.0,523.0,12,blue,NA1_4058755292
875.0,60.0,68.0,222.0,117,266.0,121.0,163.0,523.0,89,blue,NA1_4056391796
114.0,163.0,238.0,51.0,32,107.0,44.0,7.0,523.0,412,red,NA1_4053972618
98.0,120.0,166.0,30.0,143,24.0,107.0,142.0,69.0,555,red,NA1_4060702512
85.0,120.0,517.0,119.0,526,17.0,246.0,142.0,21.0,43,red,NA1_4061236247
23.0,32.0,3.0,81.0,53,875.0,9.0,50.0,67.0,201,red,NA1_4052674845
126.0,421.0,101.0,157.0,111,360.0,141.0,147.0,236.0,117,blue,NA1_4061203908
114.0,91.0,517.0,523.0,111,24.0,141.0,13.0,45.0,89,red,NA1_4058171392
68.0,421.0,147.0,360.0,53,17.0,104.0,69.0,202.0,32,red,NA1_4056008798
39.0,91.0,517.0,115.0,147,122.0,64.0,6.0,50.0,497,red,NA1_4058929322
420.0,91.0,96.0,51.0,25,98.0,154.0,1.0,81.0,350,red,NA1_4053965728
24.0,163.0,39.0,21.0,32,78.0,141.0,7.0,236.0,154,red,NA1_4059419209
6.0,104.0,234.0,96.0,32,164.0,76.0,18.0,711.0,89,blue,NA1_4051603000
114.0,64.0,8.0,81.0,32,164.0,163.0,84.0,110.0,555,red,NA1_4052702141
164.0,245.0,777.0,523.0,267,6.0,104.0,7.0,222.0,16,blue,NA1_4053724824
6.0,121.0,45.0,202.0,711,266.0,104.0,777.0,29.0,117,red,NA1_4058449033
35.0,104.0,84.0,360.0,875,711.0,141.0,8.0,21.0,43,blue,NA1_4051424611
1.0,64.0,245.0,157.0,37,82.0,238.0,104.0,81.0,350,blue,NA1_4059855454
17.0,104.0,38.0,360.0,40,13.0,59.0,103.0,523.0,267,red,NA1_4051449688
98.0,246.0,711.0,67.0,16,39.0,5.0,61.0,21.0,350,red,NA1_4051897231
875.0,64.0,711.0,30.0,32,92.0,876.0,127.0,523.0,37,red,NA1_4051480390
54.0,91.0,131.0,51.0,143,36.0,64.0,517.0,523.0,711,blue,NA1_4060879510
62.0,20.0,245.0,110.0,16,17.0,102.0,4.0,119.0,53,red,NA1_4055981497
114.0,113.0,711.0,202.0,517,876.0,245.0,777.0,523.0,32,blue,NA1_4059508119
240.0,141.0,91.0,37.0,143,266.0,64.0,517.0,21.0,16,red,NA1_4055031666
106.0,30.0,92.0,115.0,40,266.0,141.0,4.0,523.0,50,red,NA1_4051855142
78.0,163.0,126.0,67.0,89,107.0,64.0,127.0,29.0,117,blue,NA1_4057613501
82.0,876.0,126.0,21.0,16,13.0,20.0,234.0,145.0,37,blue,NA1_4058184996
98.0,76.0,101.0,236.0,267,266.0,163.0,777.0,21.0,43,blue,NA1_4052753625
24.0,76.0,777.0,21.0,26,85.0,5.0,711.0,119.0,350,blue,NA1_4060771264
240.0,238.0,777.0,29.0,16,117.0,876.0,6.0,81.0,53,red,NA1_4052878863
80.0,9.0,39.0,222.0,53,777.0,876.0,16.0,498.0,497,red,NA1_4053968970
39.0,72.0,268.0,37.0,147,8.0,64.0,238.0,21.0,12,red,NA1_4061272275
126.0,141.0,711.0,21.0,32,234.0,121.0,26.0,429.0,89,red,NA1_4053180645
875.0,30.0,166.0,202.0,412,82.0,64.0,711.0,21.0,50,blue,NA1_4055743166
223.0,5.0,1.0,119.0,25,114.0,60.0,45.0,51.0,432,red,NA1_4057355330
777.0,245.0,38.0,236.0,89,39.0,48.0,4.0,523.0,201,red,NA1_4060768639
79.0,64.0,157.0,81.0,16,711.0,104.0,3.0,360.0,526,blue,NA1_4051168743
114.0,104.0,91.0,143.0,37,41.0,76.0,23.0,157.0,350,blue,NA1_4051313168
777.0,427.0,114.0,119.0,412,164.0,30.0,18.0,523.0,201,blue,NA1_4051621837
234.0,141.0,84.0,81.0,26,68.0,56.0,91.0,22.0,111,blue,NA1_4060581376
16.0,238.0,157.0,51.0,25,164.0,163.0,80.0,69.0,555,red,NA1_4053509225
6.0,59.0,134.0,81.0,267,27.0,421.0,203.0,18.0,37,red,NA1_4053269549
420.0,421.0,246.0,51.0,111,164.0,238.0,245.0,22.0,201,blue,NA1_4057375074
98.0,427.0,517.0,115.0,412,126.0,11.0,7.0,18.0,53,red,NA1_4057274887
104.0,91.0,1.0,202.0,432,85.0,120.0,80.0,29.0,267,blue,NA1_4060842271
85.0,91.0,10.0,202.0,111,126.0,238.0,55.0,81.0,101,red,NA1_4058672021
133.0,876.0,39.0,21.0,40,54.0,76.0,105.0,360.0,111,blue,NA1_4053122376
517.0,77.0,84.0,119.0,32,82.0,79.0,157.0,236.0,267,blue,NA1_4057230983
84.0,35.0,34.0,202.0,147,10.0,121.0,203.0,21.0,412,red,NA1_4060531944
48.0,154.0,157.0,119.0,25,6.0,121.0,7.0,81.0,412,blue,NA1_4055865385
164.0,104.0,157.0,69.0,26,516.0,76.0,13.0,22.0,432,blue,NA1_4057738149
24.0,28.0,711.0,22.0,117,777.0,59.0,79.0,119.0,201,blue,NA1_4055795444
92.0,9.0,114.0,711.0,43,74.0,59.0,34.0,236.0,89,blue,NA1_4055771709
31.0,78.0,34.0,145.0,201,875.0,421.0,85.0,51.0,43,blue,NA1_4051875528
114.0,91.0,55.0,30.0,526,887.0,107.0,4.0,51.0,117,blue,NA1_4059189494
106.0,59.0,105.0,236.0,267,24.0,104.0,875.0,81.0,40,blue,NA1_4059459966
266.0,234.0,104.0,67.0,16,10.0,107.0,103.0,81.0,1,red,NA1_4055921879
240.0,131.0,20.0,119.0,40,164.0,234.0,517.0,30.0,111,red,NA1_4058324621
54.0,64.0,55.0,67.0,16,126.0,59.0,711.0,236.0,267,blue,NA1_4058628284
164.0,5.0,38.0,21.0,37,114.0,245.0,246.0,236.0,201,red,NA1_4054437370
240.0,234.0,112.0,29.0,412,875.0,245.0,18.0,115.0,111,red,NA1_4060454748
39.0,876.0,10.0,21.0,117,41.0,104.0,85.0,22.0,26,red,NA1_4052943686
78.0,23.0,8.0,236.0,235,98.0,131.0,246.0,360.0,111,red,NA1_4052758259
875.0,154.0,61.0,115.0,555,266.0,104.0,7.0,711.0,117,red,NA1_4053796263
85.0,234.0,62.0,147.0,89,7.0,131.0,54.0,157.0,223,blue,NA1_4059389005
24.0,245.0,42.0,202.0,63,14.0,91.0,127.0,21.0,143,blue,NA1_4058744026
240.0,107.0,517.0,222.0,163,84.0,91.0,777.0,523.0,117,red,NA1_4051974852
164.0,245.0,1.0,81.0,163,92.0,59.0,112.0,711.0,53,blue,NA1_4055318370
114.0,234.0,68.0,21.0,526,14.0,91.0,1.0,498.0,497,blue,NA1_4055808643
164.0,163.0,147.0,523.0,32,80.0,9.0,126.0,202.0,412,red,NA1_4056693807
39.0,104.0,711.0,202.0,497,164.0,121.0,84.0,21.0,412,red,NA1_4058800137
114.0,245.0,142.0,236.0,412,164.0,238.0,711.0,119.0,103,blue,NA1_4059088805
104.0,76.0,246.0,166.0,89,17.0,64.0,711.0,51.0,25,red,NA1_4053889371
23.0,121.0,127.0,202.0,26,84.0,427.0,238.0,523.0,32,blue,NA1_4056127331
164.0,154.0,3.0,777.0,235,78.0,876.0,236.0,81.0,32,blue,NA1_4054957376
157.0,245.0,711.0,51.0,89,82.0,64.0,18.0,119.0,267,red,NA1_4050635785
114.0,131.0,101.0,166.0,57,17.0,59.0,147.0,145.0,37,red,NA1_4059328760
887.0,141.0,34.0,21.0,32,164.0,30.0,147.0,18.0,12,blue,NA1_4057769049
75.0,234.0,142.0,523.0,53,43.0,64.0,7.0,222.0,29,blue,NA1_4060035080
54.0,203.0,39.0,236.0,154,875.0,91.0,131.0,18.0,16,blue,NA1_4054444639
10.0,35.0,69.0,37.0,147,54.0,2.0,112.0,166.0,43,red,NA1_4058269660
122.0,91.0,45.0,67.0,32,27.0,121.0,112.0,523.0,875,blue,NA1_4054509591
107.0,141.0,90.0,236.0,34,223.0,91.0,711.0,202.0,32,red,NA1_4051899798
114.0,59.0,64.0,115.0,117,54.0,154.0,157.0,81.0,350,red,NA1_4060220199
98.0,121.0,12.0,51.0,555,86.0,245.0,246.0,145.0,34,red,NA1_4054790640
14.0,5.0,75.0,81.0,63,122.0,64.0,134.0,67.0,412,blue,NA1_4056945924
266.0,64.0,55.0,51.0,12,23.0,238.0,7.0,236.0,526,blue,NA1_4055027719
14.0,79.0,777.0,18.0,48,240.0,876.0,238.0,119.0,201,blue,NA1_4061116722
92.0,203.0,268.0,202.0,37,777.0,91.0,711.0,523.0,53,red,NA1_4053298976
14.0,60.0,777.0,21.0,117,84.0,19.0,238.0,202.0,142,red,NA1_4054799385
92.0,154.0,91.0,523.0,412,107.0,59.0,99.0,236.0,350,blue,NA1_4056677761
39.0,421.0,4.0,69.0,412,6.0,163.0,777.0,166.0,53,red,NA1_4051189404
56.0,59.0,41.0,777.0,12,92.0,28.0,69.0,498.0,53,red,NA1_4051869389
164.0,121.0,8.0,67.0,267,266.0,113.0,25.0,21.0,12,red,NA1_4057945532
78.0,876.0,68.0,119.0,32,875.0,91.0,103.0,145.0,412,blue,NA1_4060646028
150.0,245.0,42.0,21.0,350,106.0,2.0,103.0,222.0,43,blue,NA1_4055689208
41.0,421.0,55.0,21.0,432,266.0,2.0,112.0,147.0,32,red,NA1_4053957888
875.0,154.0,34.0,67.0,516,114.0,25.0,887.0,236.0,53,blue,NA1_4051466531
166.0,163.0,238.0,236.0,161,98.0,76.0,13.0,202.0,53,red,NA1_4056739631
23.0,141.0,711.0,21.0,350,150.0,245.0,777.0,67.0,117,blue,NA1_4056017374
777.0,107.0,61.0,21.0,147,6.0,76.0,126.0,119.0,32,blue,NA1_4055351706
114.0,5.0,711.0,81.0,16,14.0,59.0,34.0,145.0,43,blue,NA1_4055367341
777.0,48.0,711.0,134.0,32,240.0,28.0,234.0,22.0,555,blue,NA1_4053069954
78.0,234.0,105.0,222.0,3,164.0,76.0,80.0,21.0,99,blue,NA1_4055998458
54.0,104.0,20.0,145.0,432,875.0,238.0,7.0,236.0,98,red,NA1_4057550649
82.0,121.0,157.0,236.0,350,164.0,30.0,42.0,81.0,37,red,NA1_4059612203
106.0,234.0,74.0,81.0,12,164.0,59.0,711.0,119.0,32,red,NA1_4053154747
164.0,28.0,238.0,145.0,79,85.0,246.0,157.0,21.0,37,red,NA1_4052820117
164.0,77.0,105.0,21.0,37,10.0,64.0,84.0,110.0,412,blue,NA1_4055882649
85.0,163.0,104.0,21.0,111,98.0,60.0,23.0,51.0,40,blue,NA1_4057166037
74.0,427.0,104.0,498.0,117,126.0,154.0,517.0,523.0,412,blue,NA1_4050439890
164.0,91.0,68.0,81.0,412,31.0,56.0,8.0,236.0,89,red,NA1_4054920377
777.0,64.0,45.0,222.0,235,62.0,131.0,3.0,157.0,16,red,NA1_4053999868
24.0,30.0,555.0,236.0,16,164.0,5.0,13.0,360.0,79,blue,NA1_4059859852
6.0,245.0,75.0,147.0,40,114.0,91.0,69.0,360.0,497,red,NA1_4054860184
86.0,246.0,166.0,202.0,161,82.0,421.0,711.0,222.0,432,blue,NA1_4053346186
78.0,20.0,517.0,523.0,111,98.0,245.0,99.0,81.0,350,blue,NA1_4055925090
10.0,64.0,142.0,119.0,12,711.0,203.0,42.0,81.0,32,red,NA1_4054929518
27.0,104.0,38.0,145.0,412,36.0,5.0,55.0,51.0,111,blue,NA1_4052588282
92.0,121.0,711.0,81.0,40,266.0,246.0,103.0,498.0,432,red,NA1_4060130207
24.0,32.0,711.0,145.0,111,98.0,30.0,18.0,51.0,89,blue,NA1_4057280707
41.0,59.0,157.0,429.0,497,45.0,245.0,24.0,555.0,57,red,NA1_4058526750
48.0,59.0,517.0,236.0,267,420.0,91.0,85.0,523.0,412,blue,NA1_4059709119
166.0,30.0,80.0,236.0,25,266.0,33.0,223.0,21.0,32,red,NA1_4055797905
78.0,104.0,61.0,51.0,497,875.0,30.0,75.0,498.0,37,blue,NA1_4060201907
92.0,246.0,3.0,81.0,412,23.0,141.0,777.0,30.0,25,red,NA1_4052925971
164.0,20.0,142.0,21.0,267,17.0,421.0,4.0,360.0,111,red,NA1_4051908422
14.0,11.0,1.0,29.0,497,84.0,9.0,238.0,81.0,526,red,NA1_4050432691
27.0,91.0,777.0,236.0,267,10.0,203.0,23.0,21.0,111,red,NA1_4060503194
86.0,28.0,238.0,81.0,37,234.0,121.0,134.0,147.0,89,red,NA1_4053409996
62.0,32.0,3.0,236.0,711,126.0,107.0,8.0,30.0,412,red,NA1_4050671880
164.0,106.0,711.0,81.0,16,62.0,60.0,238.0,202.0,89,blue,NA1_4051566847
164.0,131.0,777.0,21.0,235,62.0,64.0,7.0,222.0,16,red,NA1_4058635466
126.0,9.0,157.0,222.0,53,85.0,203.0,23.0,202.0,412,red,NA1_4060108650
24.0,121.0,147.0,21.0,40,23.0,427.0,1.0,202.0,32,red,NA1_4056278269
39.0,238.0,3.0,119.0,16,164.0,120.0,517.0,523.0,350,blue,NA1_4051874700
75.0,104.0,45.0,236.0,412,92.0,64.0,711.0,360.0,32,blue,NA1_4056573386
62.0,141.0,69.0,51.0,101,166.0,121.0,711.0,202.0,147,blue,NA1_4061308875
62.0,245.0,203.0,81.0,89,98.0,68.0,18.0,145.0,497,blue,NA1_4053415080
516.0,104.0,236.0,147.0,37,64.0,20.0,90.0,29.0,350,red,NA1_4051880499
39.0,245.0,91.0,360.0,61,266.0,5.0,34.0,21.0,40,blue,NA1_4051629064
122.0,107.0,7.0,18.0,53,86.0,64.0,147.0,81.0,350,red,NA1_4060113863
85.0,59.0,80.0,15.0,26,7.0,104.0,82.0,51.0,412,blue,NA1_4057169104
154.0,68.0,84.0,67.0,147,98.0,121.0,13.0,62.0,235,red,NA1_4052534759
517.0,28.0,238.0,51.0,53,266.0,427.0,104.0,163.0,26,red,NA1_4058188618
164.0,76.0,104.0,81.0,412,85.0,91.0,246.0,110.0,53,red,NA1_4056941151
27.0,59.0,80.0,29.0,48,122.0,245.0,517.0,51.0,432,red,NA1_4051341139
517.0,104.0,4.0,498.0,555,54.0,121.0,112.0,236.0,497,blue,NA1_4051840784
58.0,246.0,103.0,81.0,12,164.0,163.0,147.0,21.0,3,red,NA1_4054332445
266.0,63.0,104.0,39.0,147,420.0,245.0,112.0,21.0,267,red,NA1_4058254279
164.0,28.0,54.0,202.0,526,24.0,9.0,10.0,360.0,111,red,NA1_4052196630
875.0,56.0,517.0,81.0,350,516.0,9.0,7.0,523.0,117,red,NA1_4053658441
39.0,427.0,3.0,67.0,111,31.0,234.0,105.0,21.0,89,blue,NA1_4058013852
24.0,59.0,38.0,21.0,53,92.0,9.0,777.0,81.0,26,blue,NA1_4051053219
39.0,68.0,10.0,145.0,80,14.0,64.0,55.0,157.0,350,blue,NA1_4052777400
164.0,245.0,39.0,21.0,32,114.0,28.0,711.0,29.0,89,blue,NA1_4059065030
150.0,20.0,268.0,96.0,43,23.0,79.0,157.0,498.0,37,blue,NA1_4058571162
150.0,245.0,39.0,166.0,412,103.0,20.0,875.0,236.0,63,red,NA1_4059464963
98.0,203.0,157.0,67.0,875,114.0,59.0,127.0,222.0,40,blue,NA1_4056000574
126.0,102.0,96.0,81.0,235,83.0,48.0,166.0,119.0,267,blue,NA1_4054697391
69.0,64.0,1.0,96.0,117,82.0,245.0,104.0,81.0,40,red,NA1_4055912144
126.0,104.0,105.0,523.0,16,887.0,154.0,166.0,21.0,267,red,NA1_4051627466
17.0,20.0,41.0,711.0,98,80.0,59.0,61.0,21.0,32,red,NA1_4053874030
92.0,245.0,84.0,55.0,432,240.0,421.0,246.0,81.0,350,blue,NA1_4057279252
516.0,245.0,157.0,51.0,432,266.0,44.0,777.0,45.0,12,blue,NA1_4058725004
24.0,421.0,7.0,21.0,267,54.0,76.0,42.0,51.0,12,red,NA1_4055299755
6.0,876.0,3.0,81.0,32,114.0,120.0,711.0,30.0,35,blue,NA1_4060632238
157.0,121.0,711.0,360.0,555,777.0,246.0,38.0,236.0,497,red,NA1_4051950515
74.0,120.0,1.0,18.0,89,39.0,2.0,4.0,81.0,80,red,NA1_4055748672
79.0,59.0,91.0,145.0,412,266.0,141.0,711.0,81.0,875,red,NA1_4054540578
223.0,121.0,69.0,81.0,17,166.0,44.0,3.0,18.0,432,red,NA1_4053902219
107.0,427.0,69.0,18.0,555,10.0,91.0,711.0,202.0,37,red,NA1_4053335924
164.0,203.0,517.0,30.0,25,875.0,59.0,61.0,236.0,201,blue,NA1_4051869482
114.0,246.0,517.0,22.0,350,67.0,64.0,711.0,147.0,43,red,NA1_4055900821
875.0,56.0,1.0,30.0,412,164.0,121.0,7.0,81.0,16,blue,NA1_4054987385
516.0,203.0,246.0,115.0,147,75.0,876.0,99.0,29.0,555,blue,NA1_4050412649
164.0,246.0,8.0,81.0,43,126.0,5.0,127.0,18.0,497,blue,NA1_4057221992
266.0,102.0,517.0,202.0,711,126.0,141.0,38.0,81.0,43,blue,NA1_4054683776
41.0,203.0,20.0,222.0,32,14.0,30.0,166.0,29.0,412,blue,NA1_4058629979
14.0,44.0,7.0,523.0,201,266.0,11.0,517.0,21.0,57,blue,NA1_4056677318
114.0,20.0,4.0,15.0,63,777.0,2.0,711.0,30.0,111,red,NA1_4052959743
104.0,234.0,7.0,145.0,497,150.0,238.0,142.0,43.0,37,blue,NA1_4054921080
84.0,104.0,91.0,67.0,43,236.0,59.0,13.0,30.0,40,red,NA1_4055461069
27.0,421.0,131.0,236.0,555,887.0,163.0,711.0,429.0,89,red,NA1_4052239478
266.0,104.0,147.0,67.0,25,80.0,28.0,18.0,236.0,16,red,NA1_4052624323
107.0,245.0,497.0,21.0,12,54.0,246.0,75.0,51.0,412,red,NA1_4057623387
106.0,104.0,38.0,21.0,147,98.0,64.0,61.0,119.0,3,red,NA1_4052780414
24.0,120.0,105.0,235.0,350,39.0,64.0,134.0,360.0,555,blue,NA1_4055010265
85.0,141.0,61.0,523.0,16,114.0,91.0,105.0,119.0,497,blue,NA1_4058719797
164.0,35.0,80.0,235.0,432,266.0,238.0,38.0,81.0,26,blue,NA1_4057272952
98.0,77.0,96.0,67.0,32,78.0,163.0,131.0,236.0,25,blue,NA1_4052973106
17.0,9.0,166.0,429.0,44,27.0,141.0,157.0,711.0,350,red,NA1_4059662488
92.0,60.0,39.0,51.0,26,17.0,245.0,91.0,119.0,34,blue,NA1_4060486980
8.0,64.0,38.0,236.0,89,13.0,427.0,240.0,202.0,12,blue,NA1_4051319396
223.0,11.0,711.0,498.0,53,876.0,234.0,777.0,81.0,37,blue,NA1_4055697101
164.0,245.0,7.0,523.0,32,78.0,120.0,711.0,22.0,235,red,NA1_4055075666
266.0,234.0,711.0,202.0,147,92.0,91.0,10.0,523.0,117,blue,NA1_4054429382
77.0,104.0,68.0,18.0,711,266.0,64.0,38.0,51.0,26,red,NA1_4057727092
516.0,59.0,39.0,15.0,53,92.0,154.0,234.0,81.0,111,red,NA1_4050469358
48.0,76.0,166.0,236.0,37,14.0,104.0,55.0,21.0,43,blue,NA1_4056843478
