blue top,blue jungle,blue mid,blue adc,blue sup,red top,red jungle,red mid,red adc,red sup,match result,match id
875.0,245.0,34.0,51.0,16,164.0,59.0,39.0,145.0,117,red,NA1_4050554551
82.0,64.0,126.0,119.0,201,516.0,68.0,104.0,51.0,432,red,NA1_4056706810
17.0,121.0,4.0,202.0,98,78.0,104.0,75.0,50.0,412,red,NA1_4057404699
104.0,238.0,517.0,711.0,497,26.0,44.0,246.0,21.0,518,red,NA1_4057230320
104.0,107.0,142.0,99.0,3,92.0,421.0,112.0,81.0,29,red,NA1_4059238266
164.0,245.0,69.0,21.0,32,234.0,64.0,16.0,81.0,432,red,NA1_4052355588
98.0,427.0,517.0,157.0,117,92.0,104.0,238.0,30.0,80,red,NA1_4059010370
59.0,131.0,127.0,51.0,98,876.0,120.0,69.0,81.0,201,red,NA1_4056412361
69.0,421.0,245.0,145.0,40,67.0,203.0,3.0,236.0,267,blue,NA1_4057846711
84.0,44.0,104.0,202.0,32,39.0,121.0,38.0,119.0,79,blue,NA1_4058838545
79.0,2.0,115.0,51.0,350,69.0,68.0,18.0,50.0,412,red,NA1_4054887115
78.0,246.0,142.0,21.0,555,67.0,245.0,777.0,29.0,350,red,NA1_4057801914
67.0,246.0,13.0,119.0,555,126.0,59.0,61.0,21.0,32,blue,NA1_4054747738
240.0,35.0,777.0,145.0,89,875.0,20.0,166.0,236.0,30,red,NA1_4052945371
79.0,2.0,55.0,67.0,37,114.0,121.0,711.0,145.0,89,red,NA1_4055189737
516.0,91.0,8.0,29.0,497,82.0,141.0,777.0,67.0,85,blue,NA1_4051438479
875.0,59.0,268.0,236.0,40,62.0,76.0,68.0,67.0,526,blue,NA1_4058200980
48.0,121.0,8.0,67.0,32,14.0,64.0,246.0,30.0,43,blue,NA1_4052076494
164.0,76.0,777.0,67.0,26,266.0,121.0,517.0,81.0,555,red,NA1_4050804924
164.0,245.0,80.0,119.0,161,234.0,203.0,38.0,236.0,267,red,NA1_4056298569
24.0,876.0,39.0,51.0,412,23.0,30.0,141.0,29.0,111,blue,NA1_4053074376
126.0,64.0,711.0,81.0,111,104.0,246.0,8.0,22.0,147,blue,NA1_4058710030
777.0,17.0,131.0,51.0,350,122.0,59.0,166.0,523.0,37,blue,NA1_4054948061
98.0,203.0,157.0,45.0,53,24.0,72.0,103.0,360.0,526,blue,NA1_4057121855
19.0,104.0,105.0,166.0,117,875.0,120.0,55.0,51.0,16,red,NA1_4053045633
84.0,91.0,34.0,51.0,267,8.0,876.0,234.0,523.0,147,blue,NA1_4051154723
82.0,104.0,45.0,202.0,63,58.0,35.0,246.0,67.0,350,red,NA1_4058330426
777.0,79.0,13.0,21.0,43,39.0,245.0,50.0,236.0,117,red,NA1_4059888633
14.0,48.0,142.0,236.0,497,59.0,11.0,711.0,63.0,526,blue,NA1_4054713995
164.0,121.0,8.0,81.0,25,114.0,113.0,55.0,51.0,43,red,NA1_4055122326
54.0,91.0,517.0,18.0,111,67.0,68.0,75.0,166.0,53,blue,NA1_4060307402
266.0,421.0,131.0,235.0,117,54.0,203.0,517.0,166.0,9,blue,NA1_4050307064
24.0,421.0,142.0,21.0,711,62.0,876.0,203.0,236.0,117,red,NA1_4053400904
150.0,64.0,105.0,51.0,32,98.0,203.0,3.0,81.0,412,red,NA1_4058166111
875.0,121.0,517.0,236.0,555,114.0,56.0,103.0,145.0,26,blue,NA1_4056082742
92.0,5.0,7.0,37.0,235,82.0,141.0,105.0,119.0,518,blue,NA1_4057972424
98.0,104.0,27.0,29.0,147,10.0,59.0,777.0,51.0,25,red,NA1_4056679838
164.0,203.0,127.0,50.0,44,166.0,238.0,3.0,115.0,111,blue,NA1_4060032241
223.0,9.0,62.0,523.0,518,114.0,60.0,23.0,236.0,555,red,NA1_4055549102
41.0,59.0,166.0,67.0,89,24.0,876.0,39.0,81.0,32,red,NA1_4056597252
85.0,234.0,517.0,67.0,89,69.0,163.0,166.0,51.0,12,red,NA1_4059051372
164.0,876.0,777.0,96.0,117,516.0,234.0,38.0,202.0,147,red,NA1_4051612564
106.0,64.0,1.0,236.0,37,6.0,76.0,246.0,21.0,350,blue,NA1_4050500515
10.0,245.0,777.0,21.0,117,164.0,76.0,38.0,119.0,412,blue,NA1_4053486151
98.0,203.0,105.0,115.0,16,75.0,5.0,711.0,81.0,117,red,NA1_4059265740
164.0,104.0,20.0,37.0,432,234.0,141.0,1.0,119.0,111,blue,NA1_4055919057
875.0,245.0,246.0,81.0,16,122.0,203.0,103.0,63.0,235,blue,NA1_4058302013
17.0,104.0,18.0,711.0,432,126.0,120.0,105.0,81.0,32,red,NA1_4055365224
266.0,9.0,166.0,236.0,555,79.0,104.0,142.0,157.0,89,red,NA1_4060958848
57.0,121.0,7.0,15.0,111,98.0,28.0,4.0,21.0,25,blue,NA1_4056788950
58.0,64.0,517.0,523.0,555,24.0,245.0,42.0,236.0,40,red,NA1_4053496056
266.0,30.0,23.0,523.0,35,41.0,238.0,7.0,67.0,40,red,NA1_4056767208
36.0,91.0,777.0,30.0,517,164.0,28.0,55.0,21.0,32,red,NA1_4060744806
114.0,9.0,517.0,360.0,555,41.0,28.0,18.0,37.0,235,red,NA1_4058587144
82.0,121.0,84.0,236.0,101,78.0,76.0,23.0,202.0,26,red,NA1_4050498744
126.0,79.0,246.0,360.0,412,98.0,91.0,105.0,81.0,63,red,NA1_4053423270
82.0,17.0,711.0,22.0,53,240.0,64.0,7.0,236.0,267,blue,NA1_4054915552
164.0,107.0,55.0,81.0,40,875.0,876.0,1.0,523.0,526,red,NA1_4053130740
164.0,64.0,131.0,202.0,12,126.0,246.0,1.0,14.0,235,blue,NA1_4060373174
31.0,48.0,55.0,21.0,40,114.0,203.0,1.0,145.0,111,blue,NA1_4055735138
14.0,104.0,517.0,21.0,37,777.0,79.0,238.0,67.0,267,red,NA1_4052991744
104.0,59.0,517.0,29.0,37,54.0,131.0,777.0,236.0,43,blue,NA1_4050485908
14.0,30.0,166.0,360.0,53,8.0,64.0,39.0,711.0,48,red,NA1_4054961743
57.0,104.0,7.0,81.0,497,164.0,876.0,166.0,236.0,350,red,NA1_4060838444
85.0,2.0,39.0,236.0,267,62.0,35.0,103.0,360.0,111,blue,NA1_4052086508
98.0,104.0,127.0,202.0,350,24.0,203.0,105.0,51.0,37,red,NA1_4057916519
164.0,28.0,39.0,163.0,32,142.0,56.0,7.0,119.0,432,red,NA1_4056010907
56.0,30.0,79.0,21.0,350,122.0,163.0,42.0,18.0,412,blue,NA1_4059384383
516.0,5.0,3.0,81.0,350,8.0,203.0,711.0,51.0,25,blue,NA1_4051593267
240.0,203.0,103.0,45.0,111,875.0,64.0,7.0,21.0,267,blue,NA1_4057233260
157.0,141.0,223.0,145.0,432,876.0,64.0,114.0,67.0,350,red,NA1_4060442668
266.0,28.0,42.0,21.0,32,62.0,245.0,23.0,67.0,350,blue,NA1_4055145668
266.0,20.0,166.0,711.0,32,777.0,5.0,101.0,51.0,432,blue,NA1_4056636449
23.0,234.0,55.0,22.0,111,62.0,245.0,711.0,202.0,235,red,NA1_4052644920
98.0,141.0,84.0,22.0,63,266.0,876.0,238.0,21.0,101,blue,NA1_4059616129
266.0,20.0,157.0,69.0,53,62.0,64.0,103.0,26.0,12,blue,NA1_4058246661
82.0,59.0,1.0,119.0,16,62.0,203.0,91.0,115.0,432,blue,NA1_4060347697
240.0,76.0,777.0,96.0,117,39.0,91.0,3.0,21.0,143,red,NA1_4053928028
85.0,59.0,42.0,145.0,412,164.0,131.0,166.0,21.0,497,blue,NA1_4056241358
777.0,246.0,203.0,21.0,412,164.0,64.0,50.0,51.0,99,blue,NA1_4052934464
14.0,91.0,131.0,236.0,350,92.0,141.0,105.0,21.0,16,blue,NA1_4054612526
85.0,104.0,84.0,67.0,43,223.0,48.0,3.0,145.0,63,blue,NA1_4052621771
41.0,876.0,105.0,202.0,350,23.0,427.0,84.0,39.0,37,red,NA1_4060243076
23.0,104.0,134.0,51.0,101,17.0,120.0,14.0,30.0,350,red,NA1_4052867395
67.0,5.0,13.0,222.0,32,266.0,121.0,518.0,30.0,350,red,NA1_4052793090
82.0,64.0,711.0,222.0,432,78.0,121.0,105.0,51.0,53,red,NA1_4060643855
41.0,121.0,711.0,23.0,26,24.0,5.0,517.0,22.0,117,blue,NA1_4053891069
164.0,421.0,245.0,145.0,89,516.0,234.0,238.0,268.0,166,red,NA1_4050282079
166.0,876.0,112.0,81.0,350,39.0,154.0,268.0,22.0,43,red,NA1_4056228030
157.0,5.0,69.0,523.0,89,92.0,68.0,127.0,51.0,25,blue,NA1_4058371516
107.0,79.0,91.0,119.0,89,240.0,131.0,20.0,51.0,350,red,NA1_4058340916
83.0,245.0,90.0,51.0,53,27.0,104.0,112.0,81.0,40,blue,NA1_4060753756
92.0,64.0,105.0,222.0,37,133.0,2.0,1.0,18.0,89,blue,NA1_4060544467
62.0,876.0,13.0,15.0,12,57.0,104.0,7.0,51.0,350,blue,NA1_4054759503
223.0,141.0,55.0,22.0,350,92.0,35.0,711.0,67.0,16,red,NA1_4054458837
39.0,64.0,10.0,51.0,432,23.0,421.0,777.0,236.0,40,red,NA1_4056964389
887.0,121.0,7.0,21.0,412,875.0,141.0,238.0,45.0,711,blue,NA1_4051875024
115.0,5.0,62.0,222.0,412,17.0,35.0,147.0,67.0,37,red,NA1_4055212243
39.0,76.0,105.0,101.0,267,58.0,203.0,99.0,145.0,412,blue,NA1_4052735382
875.0,76.0,238.0,81.0,37,114.0,104.0,127.0,236.0,350,blue,NA1_4059665779
266.0,163.0,711.0,37.0,432,164.0,245.0,115.0,67.0,117,red,NA1_4059493548
85.0,59.0,134.0,119.0,143,223.0,30.0,142.0,81.0,101,blue,NA1_4052805509
240.0,104.0,517.0,67.0,412,516.0,154.0,166.0,157.0,117,blue,NA1_4050694862
875.0,64.0,68.0,51.0,147,76.0,120.0,236.0,222.0,555,red,NA1_4056602357
164.0,102.0,3.0,18.0,111,6.0,5.0,105.0,523.0,163,red,NA1_4054514948
82.0,59.0,8.0,51.0,267,14.0,203.0,69.0,498.0,432,red,NA1_4060837408
39.0,104.0,1.0,51.0,37,17.0,91.0,103.0,81.0,555,blue,NA1_4059996037
114.0,427.0,62.0,222.0,40,164.0,35.0,3.0,29.0,555,blue,NA1_4055271567
82.0,203.0,55.0,67.0,25,875.0,141.0,13.0,81.0,89,blue,NA1_4059288336
23.0,245.0,157.0,236.0,497,31.0,64.0,142.0,21.0,32,blue,NA1_4055134546
69.0,141.0,142.0,81.0,223,164.0,203.0,3.0,498.0,497,red,NA1_4051860481
62.0,141.0,61.0,145.0,99,104.0,203.0,4.0,67.0,32,blue,NA1_4060746577
36.0,141.0,31.0,81.0,350,39.0,203.0,34.0,67.0,16,red,NA1_4053005009
875.0,234.0,142.0,119.0,111,711.0,76.0,101.0,67.0,267,blue,NA1_4060341583
69.0,59.0,777.0,202.0,37,85.0,64.0,142.0,236.0,32,red,NA1_4058740618
164.0,113.0,55.0,110.0,32,98.0,141.0,121.0,235.0,40,blue,NA1_4056842789
41.0,59.0,90.0,22.0,37,17.0,141.0,777.0,81.0,16,blue,NA1_4052739573
266.0,234.0,166.0,74.0,43,41.0,35.0,3.0,145.0,37,red,NA1_4051341651
92.0,91.0,112.0,523.0,40,126.0,141.0,711.0,498.0,350,red,NA1_4059599667
39.0,91.0,103.0,119.0,26,157.0,14.0,1.0,202.0,497,red,NA1_4057886517
114.0,141.0,103.0,81.0,37,23.0,64.0,3.0,360.0,350,red,NA1_4054081776
68.0,876.0,777.0,18.0,111,157.0,30.0,61.0,21.0,432,red,NA1_4051119796
85.0,121.0,875.0,202.0,12,122.0,234.0,27.0,236.0,53,blue,NA1_4055017602
875.0,246.0,3.0,523.0,37,92.0,238.0,7.0,101.0,12,red,NA1_4052693645
240.0,427.0,711.0,18.0,59,41.0,203.0,105.0,202.0,53,red,NA1_4059150353
78.0,59.0,7.0,202.0,412,164.0,64.0,127.0,21.0,32,red,NA1_4055900165
92.0,20.0,112.0,51.0,111,41.0,32.0,238.0,134.0,555,blue,NA1_4053875984
39.0,56.0,134.0,222.0,497,10.0,64.0,240.0,81.0,143,red,NA1_4056776692
62.0,76.0,68.0,22.0,26,86.0,59.0,7.0,360.0,350,blue,NA1_4052037538
126.0,421.0,42.0,145.0,25,114.0,59.0,142.0,236.0,432,blue,NA1_4054913674
36.0,203.0,127.0,67.0,12,98.0,245.0,555.0,115.0,26,blue,NA1_4055241187
31.0,28.0,238.0,81.0,350,164.0,131.0,91.0,18.0,16,red,NA1_4059341650
80.0,102.0,103.0,51.0,350,92.0,245.0,134.0,81.0,432,red,NA1_4057737874
887.0,5.0,157.0,222.0,154,266.0,91.0,3.0,29.0,101,red,NA1_4057939146
48.0,427.0,105.0,30.0,80,240.0,245.0,238.0,18.0,127,red,NA1_4052158134
56.0,64.0,69.0,81.0,555,164.0,2.0,104.0,711.0,25,blue,NA1_4058780730
8.0,35.0,875.0,51.0,432,876.0,102.0,711.0,222.0,37,blue,NA1_4051420360
266.0,234.0,1.0,31.0,161,98.0,64.0,30.0,22.0,53,red,NA1_4060710376
54.0,141.0,157.0,69.0,111,240.0,28.0,8.0,119.0,497,red,NA1_4060053732
223.0,56.0,30.0,360.0,526,164.0,154.0,26.0,21.0,25,red,NA1_4056253573
74.0,76.0,39.0,21.0,89,164.0,141.0,711.0,51.0,40,red,NA1_4055004379
114.0,9.0,517.0,51.0,43,126.0,59.0,105.0,119.0,117,blue,NA1_4050516746
48.0,246.0,142.0,51.0,25,887.0,104.0,517.0,222.0,432,red,NA1_4055570256
777.0,131.0,104.0,51.0,101,98.0,76.0,127.0,21.0,201,red,NA1_4057008494
223.0,246.0,127.0,21.0,32,68.0,427.0,103.0,67.0,89,blue,NA1_4050633505
875.0,203.0,127.0,145.0,53,92.0,20.0,91.0,96.0,117,blue,NA1_4055796276
36.0,203.0,157.0,115.0,89,82.0,91.0,777.0,31.0,235,blue,NA1_4051948435
6.0,154.0,517.0,202.0,412,234.0,245.0,38.0,236.0,32,red,NA1_4052411078
68.0,102.0,23.0,51.0,25,126.0,427.0,238.0,74.0,235,red,NA1_4056163313
62.0,11.0,711.0,523.0,163,41.0,59.0,134.0,145.0,32,blue,NA1_4053958004
27.0,30.0,91.0,119.0,53,41.0,59.0,13.0,21.0,37,red,NA1_4052849994
92.0,59.0,23.0,115.0,432,875.0,30.0,777.0,21.0,3,red,NA1_4060747560
78.0,102.0,84.0,523.0,63,122.0,120.0,711.0,51.0,43,blue,NA1_4060961120
126.0,121.0,69.0,21.0,267,62.0,245.0,238.0,711.0,235,red,NA1_4056543030
83.0,163.0,157.0,555.0,40,266.0,245.0,26.0,21.0,267,red,NA1_4055856258
238.0,245.0,246.0,21.0,432,240.0,141.0,82.0,523.0,26,blue,NA1_4050300475
516.0,30.0,4.0,236.0,89,68.0,104.0,54.0,21.0,350,red,NA1_4051263842
266.0,35.0,101.0,235.0,40,78.0,121.0,777.0,236.0,63,blue,NA1_4057806679
126.0,120.0,7.0,81.0,16,23.0,44.0,157.0,67.0,117,blue,NA1_4052085628
54.0,245.0,157.0,110.0,235,17.0,32.0,42.0,498.0,497,blue,NA1_4056717342
114.0,131.0,13.0,157.0,16,150.0,245.0,238.0,67.0,117,blue,NA1_4060266998
6.0,245.0,238.0,711.0,350,39.0,113.0,45.0,67.0,267,blue,NA1_4055643432
150.0,245.0,268.0,21.0,111,41.0,203.0,517.0,145.0,432,red,NA1_4054308820
98.0,91.0,8.0,110.0,350,62.0,48.0,268.0,21.0,432,blue,NA1_4053825873
75.0,234.0,147.0,81.0,101,240.0,64.0,105.0,21.0,711,red,NA1_4054697821
92.0,59.0,10.0,81.0,350,875.0,876.0,42.0,119.0,43,blue,NA1_4052332316
266.0,64.0,518.0,145.0,3,39.0,203.0,777.0,236.0,89,blue,NA1_4054800303
42.0,876.0,164.0,81.0,117,17.0,104.0,105.0,51.0,25,red,NA1_4055907530
777.0,163.0,3.0,236.0,16,10.0,245.0,157.0,21.0,142,blue,NA1_4057983031
114.0,154.0,142.0,157.0,32,164.0,9.0,91.0,555.0,111,red,NA1_4060252332
54.0,64.0,166.0,119.0,32,41.0,11.0,236.0,37.0,147,blue,NA1_4053890167
86.0,64.0,517.0,43.0,37,150.0,30.0,246.0,96.0,53,blue,NA1_4051357112
14.0,141.0,34.0,202.0,37,92.0,64.0,85.0,81.0,63,red,NA1_4054592279
126.0,35.0,30.0,523.0,555,92.0,59.0,777.0,145.0,161,red,NA1_4058100686
875.0,427.0,777.0,119.0,32,126.0,104.0,142.0,222.0,412,red,NA1_4059998086
150.0,91.0,112.0,81.0,111,240.0,113.0,246.0,711.0,12,blue,NA1_4054481585
39.0,238.0,103.0,202.0,16,23.0,104.0,3.0,81.0,26,blue,NA1_4059048122
36.0,48.0,55.0,81.0,98,164.0,104.0,112.0,202.0,89,blue,NA1_4051561797
164.0,64.0,134.0,236.0,37,126.0,234.0,711.0,145.0,53,blue,NA1_4060981165
92.0,60.0,112.0,51.0,53,39.0,64.0,142.0,145.0,412,blue,NA1_4050254043
114.0,64.0,103.0,21.0,89,84.0,76.0,23.0,22.0,32,blue,NA1_4058798879
887.0,77.0,166.0,236.0,432,82.0,91.0,3.0,119.0,57,blue,NA1_4055841245
234.0,141.0,103.0,119.0,143,223.0,121.0,112.0,110.0,32,blue,NA1_4050477242
14.0,163.0,126.0,81.0,16,92.0,238.0,157.0,711.0,57,red,NA1_4056363834
98.0,64.0,7.0,202.0,16,114.0,104.0,1.0,67.0,26,red,NA1_4060508850
517.0,163.0,62.0,236.0,32,103.0,2.0,223.0,145.0,497,red,NA1_4051939880
78.0,121.0,711.0,236.0,117,82.0,245.0,238.0,166.0,201,blue,NA1_4054621442
27.0,104.0,38.0,202.0,53,126.0,131.0,711.0,21.0,25,red,NA1_4054427817
43.0,203.0,14.0,157.0,412,24.0,245.0,91.0,202.0,53,red,NA1_4057759576
10.0,154.0,4.0,81.0,32,164.0,163.0,104.0,21.0,37,red,NA1_4057955152
516.0,131.0,69.0,51.0,25,23.0,20.0,3.0,21.0,711,blue,NA1_4060241933
17.0,427.0,166.0,115.0,235,126.0,5.0,7.0,119.0,555,blue,NA1_4058793425
875.0,64.0,96.0,222.0,117,82.0,203.0,777.0,523.0,32,red,NA1_4052932598
150.0,141.0,268.0,67.0,117,10.0,245.0,246.0,81.0,48,red,NA1_4055375420
62.0,30.0,91.0,147.0,12,48.0,245.0,517.0,51.0,16,red,NA1_4055038783
266.0,59.0,13.0,236.0,526,83.0,245.0,69.0,81.0,432,blue,NA1_4051477055
517.0,2.0,238.0,360.0,350,62.0,91.0,37.0,236.0,111,red,NA1_4052447781
164.0,9.0,13.0,67.0,432,114.0,120.0,1.0,236.0,350,blue,NA1_4058697259
85.0,9.0,236.0,119.0,53,17.0,91.0,126.0,81.0,350,blue,NA1_4059141762
98.0,59.0,134.0,498.0,497,887.0,104.0,157.0,236.0,12,red,NA1_4050598094
6.0,246.0,157.0,21.0,16,122.0,245.0,85.0,51.0,32,red,NA1_4055739804
58.0,104.0,711.0,202.0,57,62.0,245.0,80.0,51.0,412,red,NA1_4058787336
14.0,121.0,68.0,115.0,35,82.0,91.0,157.0,81.0,25,red,NA1_4060414984
54.0,141.0,711.0,119.0,412,23.0,79.0,517.0,777.0,16,red,NA1_4050717627
517.0,246.0,103.0,22.0,44,266.0,20.0,23.0,50.0,432,blue,NA1_4053796795
266.0,427.0,245.0,203.0,89,39.0,246.0,3.0,236.0,37,red,NA1_4060697940
164.0,64.0,7.0,145.0,117,24.0,141.0,711.0,236.0,267,red,NA1_4052244757
85.0,60.0,246.0,21.0,432,62.0,120.0,245.0,67.0,16,red,NA1_4053779159
19.0,104.0,85.0,81.0,412,92.0,245.0,3.0,67.0,350,red,NA1_4053525541
777.0,234.0,62.0,81.0,350,27.0,78.0,45.0,236.0,412,red,NA1_4050753287
164.0,154.0,268.0,67.0,147,114.0,5.0,127.0,81.0,40,blue,NA1_4050478828
80.0,59.0,112.0,22.0,37,164.0,238.0,3.0,101.0,267,blue,NA1_4051995647
23.0,2.0,10.0,81.0,166,157.0,27.0,55.0,110.0,43,blue,NA1_4056075368
114.0,91.0,23.0,115.0,497,266.0,76.0,18.0,81.0,26,red,NA1_4053530911
78.0,203.0,8.0,42.0,117,875.0,89.0,55.0,235.0,111,blue,NA1_4053174176
62.0,154.0,360.0,21.0,142,92.0,64.0,711.0,202.0,267,red,NA1_4054853995
24.0,59.0,238.0,21.0,32,27.0,202.0,28.0,105.0,235,blue,NA1_4054687579
92.0,120.0,3.0,67.0,350,84.0,9.0,777.0,236.0,111,red,NA1_4053917117
23.0,68.0,777.0,18.0,79,114.0,91.0,7.0,67.0,147,blue,NA1_4052806781
126.0,427.0,517.0,67.0,16,82.0,245.0,157.0,51.0,57,red,NA1_4055714707
39.0,64.0,115.0,81.0,32,266.0,163.0,777.0,523.0,526,red,NA1_4060859992
31.0,245.0,58.0,202.0,350,122.0,104.0,38.0,18.0,53,red,NA1_4054819167
875.0,56.0,238.0,96.0,350,114.0,45.0,69.0,498.0,497,blue,NA1_4054982988
41.0,238.0,96.0,21.0,12,164.0,59.0,112.0,81.0,350,blue,NA1_4052868858
43.0,2.0,69.0,51.0,111,17.0,141.0,55.0,37.0,147,red,NA1_4053003996
92.0,121.0,777.0,21.0,32,74.0,64.0,103.0,81.0,43,blue,NA1_4055697703
19.0,245.0,246.0,96.0,117,875.0,104.0,34.0,21.0,37,blue,NA1_4055675168
14.0,131.0,105.0,157.0,111,875.0,245.0,777.0,21.0,26,red,NA1_4050879768
24.0,5.0,112.0,81.0,89,223.0,107.0,80.0,69.0,235,red,NA1_4054595727
126.0,245.0,104.0,67.0,25,24.0,28.0,777.0,236.0,412,blue,NA1_4060701271
17.0,2.0,13.0,145.0,32,223.0,234.0,777.0,67.0,16,blue,NA1_4053127085
98.0,64.0,134.0,119.0,37,223.0,59.0,517.0,145.0,555,red,NA1_4059502085
107.0,876.0,14.0,236.0,40,875.0,60.0,96.0,21.0,12,blue,NA1_4053161008
62.0,64.0,23.0,21.0,25,78.0,145.0,117.0,236.0,53,blue,NA1_4054715510
48.0,91.0,7.0,145.0,89,31.0,245.0,238.0,498.0,497,red,NA1_4054674951
166.0,234.0,68.0,711.0,25,157.0,104.0,63.0,523.0,32,red,NA1_4061108136
98.0,203.0,104.0,498.0,497,17.0,59.0,8.0,18.0,25,blue,NA1_4058297419
266.0,113.0,777.0,22.0,43,164.0,60.0,81.0,429.0,20,blue,NA1_4054420534
240.0,876.0,203.0,69.0,3,36.0,35.0,103.0,202.0,43,blue,NA1_4054790070
122.0,76.0,166.0,145.0,147,223.0,421.0,157.0,81.0,32,red,NA1_4054505932
223.0,203.0,134.0,29.0,412,266.0,91.0,10.0,21.0,143,red,NA1_4054980473
78.0,64.0,711.0,119.0,89,84.0,104.0,246.0,81.0,26,blue,NA1_4051057690
41.0,141.0,157.0,360.0,12,166.0,20.0,23.0,119.0,350,red,NA1_4052114056
164.0,107.0,67.0,30.0,412,114.0,121.0,38.0,74.0,432,red,NA1_4058847959
266.0,20.0,84.0,81.0,53,85.0,64.0,234.0,202.0,89,blue,NA1_4057309656
126.0,64.0,68.0,29.0,117,86.0,104.0,69.0,22.0,89,red,NA1_4052032562
122.0,120.0,42.0,21.0,57,98.0,59.0,7.0,67.0,117,red,NA1_4060926491
223.0,131.0,711.0,67.0,12,92.0,876.0,3.0,236.0,63,blue,NA1_4060978765
39.0,54.0,157.0,523.0,16,17.0,91.0,105.0,81.0,57,blue,NA1_4058875653
266.0,102.0,166.0,22.0,25,164.0,30.0,238.0,51.0,32,blue,NA1_4051472234
39.0,76.0,3.0,21.0,25,27.0,64.0,105.0,145.0,412,blue,NA1_4058929723
121.0,76.0,1.0,50.0,48,39.0,113.0,245.0,119.0,89,blue,NA1_4061184923
67.0,35.0,240.0,81.0,432,223.0,104.0,4.0,145.0,555,red,NA1_4058408008
8.0,5.0,517.0,15.0,267,10.0,245.0,236.0,67.0,412,blue,NA1_4061328702
875.0,131.0,157.0,18.0,111,223.0,246.0,99.0,236.0,25,red,NA1_4050503127
41.0,254.0,711.0,21.0,53,114.0,20.0,68.0,236.0,12,blue,NA1_4054491201
39.0,104.0,711.0,119.0,117,74.0,59.0,245.0,29.0,40,red,NA1_4058612630
27.0,64.0,711.0,21.0,555,10.0,91.0,777.0,360.0,89,red,NA1_4052324524
164.0,11.0,79.0,51.0,161,777.0,59.0,7.0,81.0,497,blue,NA1_4060636719
164.0,30.0,31.0,81.0,16,98.0,102.0,69.0,67.0,40,red,NA1_4054445877
114.0,245.0,38.0,21.0,53,62.0,121.0,61.0,119.0,555,red,NA1_4058404757
41.0,238.0,517.0,523.0,412,24.0,77.0,3.0,166.0,43,red,NA1_4056647553
6.0,25.0,63.0,119.0,111,92.0,91.0,103.0,360.0,32,blue,NA1_4058670379
92.0,91.0,147.0,21.0,89,58.0,35.0,711.0,81.0,497,red,NA1_4056932041
234.0,28.0,62.0,18.0,32,107.0,245.0,134.0,21.0,40,blue,NA1_4055112271
114.0,245.0,238.0,236.0,267,164.0,121.0,79.0,69.0,89,blue,NA1_4056764335
98.0,141.0,68.0,236.0,267,8.0,421.0,238.0,21.0,9,blue,NA1_4052437375
10.0,517.0,45.0,119.0,267,27.0,72.0,39.0,51.0,497,blue,NA1_4055910757
79.0,11.0,711.0,498.0,12,24.0,60.0,142.0,236.0,89,red,NA1_4051173214
133.0,104.0,134.0,81.0,526,164.0,245.0,23.0,236.0,117,red,NA1_4061260282
164.0,56.0,555.0,81.0,267,223.0,59.0,55.0,166.0,63,red,NA1_4056100091
36.0,121.0,164.0,115.0,497,23.0,64.0,4.0,69.0,89,red,NA1_4051100784
114.0,154.0,38.0,51.0,235,6.0,245.0,711.0,67.0,32,red,NA1_4055778065
150.0,238.0,711.0,498.0,267,17.0,59.0,8.0,119.0,111,blue,NA1_4057229777
777.0,104.0,90.0,30.0,555,164.0,120.0,711.0,202.0,350,red,NA1_4057987185
266.0,64.0,517.0,81.0,350,59.0,245.0,875.0,50.0,235,red,NA1_4059347906
887.0,121.0,50.0,498.0,117,84.0,154.0,39.0,22.0,235,blue,NA1_4057178071
154.0,32.0,711.0,51.0,412,887.0,104.0,134.0,67.0,350,blue,NA1_4050796535
887.0,245.0,238.0,51.0,57,48.0,876.0,777.0,498.0,111,red,NA1_4055368085
223.0,163.0,75.0,81.0,432,23.0,876.0,238.0,51.0,526,blue,NA1_4057129940
85.0,141.0,90.0,360.0,350,114.0,64.0,517.0,115.0,37,blue,NA1_4052802107
39.0,141.0,517.0,81.0,40,1.0,121.0,246.0,523.0,48,red,NA1_4054290742
223.0,104.0,38.0,51.0,63,6.0,203.0,13.0,222.0,12,red,NA1_4050469736
82.0,91.0,166.0,115.0,89,86.0,59.0,34.0,145.0,432,blue,NA1_4060259711
17.0,141.0,69.0,145.0,32,266.0,131.0,45.0,51.0,412,red,NA1_4056939928
68.0,104.0,777.0,115.0,89,39.0,60.0,555.0,30.0,80,red,NA1_4058941134
777.0,56.0,134.0,202.0,147,24.0,246.0,90.0,30.0,37,red,NA1_4058642142
14.0,154.0,131.0,236.0,40,164.0,203.0,34.0,81.0,412,blue,NA1_4056312246
164.0,876.0,245.0,21.0,497,23.0,78.0,84.0,236.0,12,red,NA1_4061130658
240.0,11.0,427.0,101.0,111,516.0,64.0,3.0,21.0,497,red,NA1_4052628997
133.0,5.0,38.0,119.0,412,39.0,121.0,103.0,711.0,53,red,NA1_4052706143
92.0,121.0,134.0,119.0,111,164.0,91.0,7.0,360.0,350,blue,NA1_4054280021
164.0,64.0,38.0,16.0,37,41.0,102.0,245.0,67.0,350,red,NA1_4052960609
